ra,dec,mag,mjd,class_star,sector
29.96219855527595,1.7676171471616446,22.617073,57435.88694010128,0.808988,SECTOR_ZERO_A
29.96382064381252,1.774037540757338,22.69597,57382.62410135146,0.848045,SECTOR_ZERO_A
29.96730985769122,1.7989515911530851,22.707394,58370.27114215377,0.859015,SECTOR_ZERO_A
29.95883331946218,1.8058007302302,22.994226,57710.11590258498,0.951661,SECTOR_ZERO_A
29.987914572476296,1.8003558490944016,22.95842,57436.04581565965,0.864235,SECTOR_ZERO_A
30.00110844126371,1.8352718653355216,23.712828,58073.15513967397,0.992664,SECTOR_ZERO_A
30.03262593458635,1.83008842580216,22.50282,58375.36457299162,0.986437,SECTOR_ZERO_A
29.885203828857215,1.8766503578787503,22.231369,57382.16687843062,0.809807,SECTOR_ZERO_A
29.93428221069849,1.8595031398593735,22.390202,56951.282703605015,0.816392,SECTOR_ZERO_A
29.917469695062504,1.869442150468211,22.164263,58073.15513967397,0.824351,SECTOR_ZERO_A
29.878941221419367,1.9303658025628017,22.691273,57381.579296054995,0.850336,SECTOR_ZERO_A
29.93382880588925,1.8933715735522012,23.393541,56604.23546109861,0.948666,SECTOR_ZERO_A
29.91012437300491,1.9332709373608588,22.719831,57399.20533007719,0.903244,SECTOR_ZERO_A
29.93850916164974,1.9230097825209465,23.6874,56933.331274777185,0.888824,SECTOR_ZERO_A
29.964263131358447,1.8629603599199924,22.050323,57298.700688575365,0.803527,SECTOR_ZERO_A
29.95641245896884,1.8863813522577273,22.206081,57275.262536623566,0.806717,SECTOR_ZERO_A
30.00871171861738,1.8568598036009452,22.581497,57317.84168123275,0.807584,SECTOR_ZERO_A
29.992094602955387,1.8707629456610055,22.200792,56933.331274777185,0.984699,SECTOR_ZERO_A
30.01132902699394,1.8842230444295536,22.204304,57453.381870052086,0.833826,SECTOR_ZERO_A
29.95412679694028,1.9186533672756827,22.207241,57481.32565372821,0.925727,SECTOR_ZERO_A
